=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
442000,0,8582.88,28.45,7829.39,30.56,7251.35,32.35
443000,0,8569.67,28.48,7818.53,30.59,7241.67,32.38
444000,0,8557.20,28.52,7807.71,30.63,7230.84,32.41
445000,0,8545.50,28.55,7797.47,30.66,7220.38,32.45
446000,0,8533.56,28.58,7785.96,30.69,7209.49,32.48
447000,0,8520.28,28.62,7773.99,30.73,7202.49,32.51
448000,0,8506.78,28.65,7762.72,30.76,7190.72,32.54
449000,0,8490.62,28.70,7751.73,30.79,7178.97,32.58
450000,0,8477.77,28.73,7738.24,30.83,7168.06,32.62
451000,0,8463.82,28.77,7726.95,30.87,7157.04,32.65
452000,0,8450.76,28.80,7715.55,30.90,7143.93,32.70
453000,0,8437.86,28.84,7704.06,30.94,7131.19,32.74
454000,0,8425.84,28.87,7692.07,30.97,7119.91,32.78
455000,0,8414.20,28.90,7680.81,31.01,7110.36,32.81
456000,0,8401.37,28.94,7670.66,31.04,7099.04,32.85
457000,0,8391.02,28.97,7659.33,31.07,7087.36,32.88
458000,0,8378.25,29.00,7648.77,31.10,7070.66,32.94
459000,0,8362.72,29.04,7638.34,31.13,7060.38,32.97
460000,0,8351.00,29.08,7627.14,31.17,7049.25,33.01
461000,0,8338.55,29.11,7617.10,31.20,7039.89,33.04
462000,0,8326.98,29.14,7607.82,31.23,7031.67,33.07
463000,0,8315.57,29.17,7597.15,31.26,7022.62,33.10
464000,0,8304.29,29.20,7585.10,31.30,7011.88,33.14
465000,0,8291.07,29.24,7573.73,31.33,7000.62,33.17
466000,0,8277.72,29.28,7562.76,31.37,6989.67,33.21
467000,0,8265.31,29.31,7552.19,31.40,6979.33,33.25
468000,0,8252.64,29.35,7540.61,31.43,6969.18,33.28
469000,0,8241.11,29.38,7531.15,31.46,6958.50,33.32
470000,0,8223.91,29.43,7522.39,31.49,6950.06,33.35
471000,0,8214.57,29.45,7514.08,31.52,6942.58,33.37
472000,0,8204.87,29.48,7503.95,31.55,6934.52,33.40
473000,0,8194.94,29.51,7494.70,31.58,6927.09,33.42
474000,0,8183.98,29.54,7485.76,31.60,6917.16,33.46
475000,0,8173.71,29.57,7476.11,31.63,6907.09,33.49
